2 	 2	 forða	 1 	 {'forðuðu'}
2 	 1	 hylja	 4j2 	 {'huldu', 'huldi'}
2 	 1	 grýta	 2 	 {'grýttu'}
2 	 1	 festa	 42 	 {'festi'}
2 	 1	 döggva	 1 	 {'döggðir', 'döggði'}
2 	 S	 röra	 1 	 {'röru'}
2 	 S	 drjúpa	 1 	 {'drupu', 'draup'}
2 	 1	 sæmda	 32 	 {'sæmdi'}
2 	 S	 aka	 1 	 {'óku'}
2 	 1	 kostgæfa	 132 	 {'kostgæfði'}
2 	 1	 deyða	 432 	 {'deyddir', 'deyddi'}
2 	 2	 eigna	 42 	 {'eignaðist', 'eignaði'}
2 	 1	 rekja	 4j2 	 {'rakti'}
2 	 1	 blæða	 32 	 {'blæddi', 'blæddu'}
2 	 S	 valda	 1 	 {'olli'}
2 	 2	 skunda	 1 	 {'skundaði'}
2 	 2	 auðga	 1 	 {'auðgaði'}
2 	 1	 prýða	 2 	 {'prýddu'}
2 	 S	 vinda	 42 	 {'undu'}
2 	 S	 sleppa	 42 	 {'slapp'}
2 	 2	 þinga	 42 	 {'þingaði'}
2 	 1	 flæja	 3j2 	 {'flæði'}
2 	 2	 hopa	 1 	 {'hopuðu', 'hopaði'}
2 	 1	 samþykktja	 41j2 	 {'samþykktist'}
2 	 1	 leigja	 4j2 	 {'leigði'}
2 	 2	 saurga	 1 	 {'saurgaði', 'saurgaðist'}
2 	 1	 kæra	 32 	 {'kærði'}
2 	 2	 tapa	 1 	 {'töpuðu', 'töpuðust'}
2 	 2	 lasta	 1 	 {'lastaði'}
2 	 1	 merja	 4j2 	 {'marði'}
2 	 1	 hafa	 1 	 {'hafða', 'höfðuð'}
2 	 S	 rjúfa	 1 	 {'rauf'}
2 	 2	 fresta	 42 	 {'frestaði', 'frestaðir'}
2 	 1	 rýma	 2 	 {'rýmdi'}
2 	 S	 stinga	 42 	 {'stakk'}
2 	 2	 laða	 1 	 {'löðuðu', 'laðaði'}
2 	 2	 þurrka	 1 	 {'þurrkuðu'}
2 	 1	 skynja	 4j2 	 {'skynjaði'}
2 	 2	 starfa	 1 	 {'starfaði'}
2 	 1	 seðja	 4j2 	 {'saddir', 'saddi'}
2 	 1	 elta	 42 	 {'elti'}
2 	 S	 háta	 1 	 {'hét'}
2 	 S	 svíkja	 j2 	 {'sviku'}
2 	 1	 gyrða	 42 	 {'gyrti'}
2 	 1	 hvíla	 2 	 {'hvíldi'}
2 	 2	 þefa	 42 	 {'þefaði'}
2 	 1	 glíma	 2 	 {'glímdu'}
2 	 1	 synja	 4j2 	 {'synjaði'}
2 	 1	 sæma	 32 	 {'sómdi', 'sæmdu'}
2 	 2	 miðla	 42 	 {'miðluðu'}
2 	 1	 nægja	 3j2 	 {'nægðist'}
2 	 1	 firra	 42 	 {'firrði', 'firrumst'}
2 	 1	 gjörða	 1 	 {'gjörðu'}
2 	 2	 toga	 1 	 {'toguðust', 'togaðim'}
2 	 1	 breyta	 432 	 {'breytti', 'breyttu'}
2 	 1	 skenkja	 4j2 	 {'skenkti'}
2 	 2	 slökkva	 1 	 {'slökkti', 'slokknaði'}
2 	 2	 tjölda	 1 	 {'tjölduðu'}
2 	 1	 ægja	 3j2 	 {'ægði'}
2 	 1	 neyða	 432 	 {'neyddi'}
2 	 2	 tigna	 42 	 {'tignuðu', 'tignaði'}
2 	 1	 staðfesta	 412 	 {'staðfesti', 'staðfestist'}
2 	 1	 hneigja	 4j2 	 {'hneigðu'}
2 	 1	 vægja	 3j2 	 {'vægði', 'vægðir'}
2 	 S	 hljaupa	 1 	 {'hljópust', 'hljópu'}
2 	 1	 skrýða	 2 	 {'skrýddist'}
2 	 2	 afla	 1 	 {'aflaði', 'aflaðist'}
2 	 1	 fresja	 4j2 	 {'frestist'}
2 	 2	 skrifa	 42 	 {'skrifaði'}
2 	 1	 keyra	 432 	 {'keyrði'}
2 	 1	 fylgda	 42 	 {'fylgdi', 'fylgduð'}
2 	 1	 duga	 1 	 {'dugði', 'dygði'}
2 	 2	 hafna	 1 	 {'hafnaði', 'höfnuðu'}
1 	 2	 mislíka	 42 	 {'mislíkaði'}
1 	 1	 endurtryggja	 41j2 	 {'endurtryggði'}
1 	 1	 samtengja	 41j2 	 {'samtengdi'}
1 	 1	 fylkja	 4j2 	 {'fylkti'}
1 	 1	 slöngva	 1 	 {'slöngdi'}
1 	 2	 sópa	 1 	 {'sópaði'}
1 	 2	 ásaka	 1 	 {'ásakaði'}
1 	 1	 þótta	 1 	 {'þóttust'}
1 	 1	 mælta	 32 	 {'mæltust'}
1 	 1	 trúða	 1 	 {'trúðir'}
1 	 1	 syrgja	 4j2 	 {'syrgði'}
1 	 2	 rannsaka	 1 	 {'rannsökuðu'}
1 	 2	 hindra	 42 	 {'hindraði'}
1 	 2	 ógna	 1 	 {'ógnaði'}
1 	 2	 forboða	 1 	 {'forboðaði'}
1 	 1	 gapa	 1 	 {'gapti'}
1 	 2	 dofna	 1 	 {'dofnaði'}
1 	 2	 strengja	 4j2 	 {'strengdi'}
1 	 2	 æja	 3j2 	 {'áðu'}
1 	 2	 stakra	 1 	 {'stakraði'}
1 	 2	 slagna	 1 	 {'slagnaði'}
1 	 1	 krækja	 3j2 	 {'krækti'}
1 	 2	 nagga	 1 	 {'nögguðu'}
1 	 S	 fregna	 42 	 {'frá'}
1 	 1	 kynna	 42 	 {'kynnti'}
1 	 1	 jáa	 1 	 {'jáði'}
1 	 2	 söfna	 1 	 {'söfnuðust'}
1 	 1	 mýkja	 j2 	 {'mýkti'}
1 	 1	 þótja	 1j 	 {'þóttist'}
1 	 2	 vanta	 1 	 {'vantaði'}
1 	 2	 nátta	 1 	 {'náttaði'}
1 	 1	 stemma	 42 	 {'stemmdi'}
1 	 2	 geipa	 42 	 {'geipaði'}
1 	 1	 sletta	 42 	 {'sletti'}
1 	 S	 sjúga	 1 	 {'sóst'}
1 	 1	 inna	 42 	 {'innti'}
1 	 2	 bora	 1 	 {'boraði'}
1 	 1	 siða	 42 	 {'siðu'}
1 	 1	 virkja	 4j2 	 {'virkta'}
1 	 2	 anna	 1 	 {'annaðist'}
1 	 1	 tæra	 32 	 {'tærðu'}
1 	 1	 fræva	 32 	 {'frævðust'}
1 	 1	 varveita	 412 	 {'varveitti'}
1 	 1	 skrýfa	 2 	 {'skrýfði'}
1 	 2	 grufla	 1 	 {'gruflaði'}
1 	 2	 játta	 1 	 {'játtuðu'}
1 	 2	 klofna	 1 	 {'klofnaði'}
1 	 1	 ugga	 1 	 {'uggðu'}
1 	 1	 sifleyta	 432 	 {'sifleyti'}
1 	 2	 reika	 42 	 {'reikaði'}
1 	 2	 spotta	 1 	 {'spottuðu'}
1 	 S	 lúka	 1 	 {'lúk$'}
1 	 S	 hurfa	 1 	 {'hurfu'}
1 	 1	 svipta	 42 	 {'sviptust'}
1 	 1	 mædda	 32 	 {'mæddust'}
1 	 S	 fata	 1 	 {'fat'}
1 	 1	 dæmda	 32 	 {'dæmdust'}
1 	 2	 hátta	 1 	 {'háttuðu'}
1 	 S	 gæja	 3j2 	 {'gæi'}
1 	 1	 þaga	 1 	 {'þagða'}
1 	 S	 mega	 42 	 {'mætti'}
1 	 1	 þræta	 32 	 {'þrætti'}
1 	 1	 breiða	 42 	 {'breiddi'}
1 	 2	 lesta	 42 	 {'lestist'}
1 	 2	 loga	 1 	 {'loguðu'}
1 	 1	 sinna	 42 	 {'sinnaði'}
1 	 2	 veifa	 42 	 {'veifði'}
1 	 1	 skelfa	 42 	 {'skelfdist'}
1 	 1	 efna	 42 	 {'efndi'}
1 	 1	 reifa	 42 	 {'reifði'}
1 	 1	 skemmta	 42 	 {'skemmtu'}
1 	 2	 stappa	 1 	 {'stappaði'}
1 	 1	 sáta	 1 	 {'sátu'}
1 	 1	 telgja	 4j2 	 {'telgdu'}
1 	 2	 hata	 1 	 {'hötuðu'}
1 	 1	 væta	 32 	 {'vættu'}
1 	 1	 sampína	 12 	 {'(vbdi sampíndist'}
1 	 1	 skefta	 42 	 {'skeftu'}
1 	 2	 knía	 2 	 {'kníuðu'}
1 	 2	 hjálpa	 1 	 {'halp'}
1 	 1	 signa	 42 	 {'signdi'}
1 	 S	 stynga	 42 	 {'styngi'}
1 	 2	 losna	 1 	 {'losnaði'}
1 	 1	 hæla	 32 	 {'hældum'}
1 	 2	 andsaka	 1 	 {'andsakaði'}
1 	 1	 gæða	 32 	 {'gæddi'}
1 	 2	 brigsla	 42 	 {'brigsluðu'}
1 	 1	 rækja	 3j2 	 {'rækjust'}
1 	 2	 staðna	 1 	 {'staðnaði'}
1 	 S	 gáfa	 1 	 {'gáfu'}
1 	 1	 spræna	 32 	 {'sprændi'}
1 	 S	 salga	 1 	 {'sulgu'}
1 	 2	 sefa	 42 	 {'sefaðist'}
1 	 2	 hóa	 1 	 {'hóaði'}
1 	 S	 flaga	 1 	 {'fló'}
1 	 2	 gambra	 1 	 {'gömbruðu'}
1 	 1	 loða	 1 	 {'loddi'}
1 	 1	 hrekja	 4j2 	 {'hröktust'}
1 	 S	 sveipa	 42 	 {'sveipuðu'}
1 	 S	 hjugga	 1 	 {'hjuggust'}
1 	 2	 versna	 42 	 {'versnaði'}
1 	 2	 staka	 1 	 {'stakaði'}
1 	 2	 handsala	 1 	 {'handsöluðu'}
1 	 1	 þýa	 2 	 {'þýðist'}
1 	 2	 tjóðra	 1 	 {'(vbdi tjóðraði'}
1 	 1	 æða	 32 	 {'æddist'}
1 	 1	 rykkja	 4j2 	 {'rykktu'}
1 	 1	 þyrsta	 42 	 {'þyrsti'}
1 	 2	 kafa	 1 	 {'kafði'}
1 	 2	 sumra	 1 	 {'sumraði'}
1 	 S	 kvíða	 2 	 {'kvíddi'}
1 	 1	 bæra	 32 	 {'bæru'}
1 	 1	 melta	 42 	 {'melti'}
1 	 2	 stoka	 1 	 {'stokuðu'}
1 	 1	 sýja	 j2 	 {'séþo'}
1 	 1	 tæla	 32 	 {'tældi'}
1 	 2	 mæna	 32 	 {'m\uebfdndi'}
1 	 1	 bannfæra	 132 	 {'bannfærði'}
1 	 2	 hugga	 1 	 {'huggaði'}
1 	 1	 hengja	 4j2 	 {'hengdi'}
1 	 1	 landflæma	 132 	 {'landflæmdi'}
1 	 1	 deila	 42 	 {'deildi'}
1 	 2	 riðla	 42 	 {'riðluðu'}
1 	 2	 þreifa	 42 	 {'þreifaði'}
1 	 2	 mögla	 1 	 {'möglaði'}
1 	 S	 jusa	 1 	 {'jusu'}
1 	 1	 kvelja	 4j2 	 {'kvöldu'}
1 	 S	 súpa	 1 	 {'saup'}
1 	 2	 hugna	 1 	 {'hugnaði'}
1 	 2	 stoða	 1 	 {'stoðaði'}
1 	 2	 árna	 1 	 {'árnaði'}
1 	 1	 herma	 42 	 {'hermdi'}
1 	 2	 friða	 42 	 {'friðuðu'}
1 	 1	 lítilláta	 412 	 {'lítillætti'}
1 	 2	 hrapa	 1 	 {'hrapaði'}
1 	 1	 temja	 4j2 	 {'tömduð'}
1 	 2	 svarfa	 1 	 {'svarfaðist'}
1 	 2	 hófa	 1 	 {'hófuð'}
1 	 2	 samharma	 1 	 {'samharmaði'}
1 	 1	 ræsa	 32 	 {'ræst'}
1 	 1	 hrina	 42 	 {'hrindir'}
1 	 1	 nauta	 1 	 {'nautum'}
1 	 1	 erta	 42 	 {'ertu'}
1 	 2	 sauma	 1 	 {'saumaði'}
1 	 1	 sæka	 32 	 {'sæktu'}
1 	 2	 harðna	 1 	 {'harðnaði'}
1 	 1	 skyggja	 4j2 	 {'skyggði'}
1 	 1	 rigna	 42 	 {'rigndi'}
1 	 2	 grenja	 4j2 	 {'grenjaði'}
1 	 S	 drifa	 42 	 {'drifu'}
1 	 1	 sníða	 2 	 {'$sniðist'}
1 	 S	 gjósa	 1 	 {'gaus'}
1 	 2	 smíða	 2 	 {'smíðaði'}
1 	 S	 lögtaka	 1 	 {'lögtók'}
1 	 1	 tvíhenda	 42 	 {'tvíhenti'}
1 	 1	 hræra	 32 	 {'hrærðu'}
1 	 S	 hálshöggva	 1 	 {'hálshjoggu'}
1 	 2	 glata	 1 	 {'glataði'}
1 	 S	 krjúpa	 1 	 {'krupu'}
1 	 1	 semda	 42 	 {'semdu'}
1 	 1	 sýta	 2 	 {'sýtti'}
1 	 S	 traða	 1 	 {'trað'}
1 	 1	 handfesta	 412 	 {'handfestu'}
1 	 1	 vélta	 2 	 {'véltu'}
1 	 2	 magna	 1 	 {'magnaðist'}
1 	 1	 kynda	 42 	 {'kyndist'}
1 	 1	 drýgja	 j2 	 {'drýgðu'}
1 	 2	 offra	 1 	 {'offraði'}
1 	 1	 hvessa	 42 	 {'hvessti'}
1 	 2	 einka	 42 	 {'einkaði'}
1 	 2	 vopna	 1 	 {'vopnuðust'}
1 	 S	 brusta	 1 	 {'brustu'}
1 	 2	 vatnfasta	 1 	 {'vatnfastaði'}
1 	 2	 fastna	 1 	 {'fastnaði'}
1 	 2	 hrósa	 1 	 {'hrósaði'}
1 	 S	 fyrirbjóða	 412 	 {'fyrirbauð'}
1 	 1	 nálæga	 132 	 {'nálægstu'}
1 	 1	 hæða	 32 	 {'hæddi'}
1 	 2	 langa	 1 	 {'langaði'}
1 	 2	 hausta	 1 	 {'haustaði'}
1 	 2	 blikra	 42 	 {'blikraði'}
1 	 S	 hrjósa	 1 	 {'hraus'}
1 	 1	 stilla	 42 	 {'stillti'}
1 	 2	 erfiða	 42 	 {'erfiðaði'}
1 	 1	 máta	 1 	 {'mátu'}
1 	 1	 stríða	 2 	 {'stríddu'}
1 	 1	 gletta	 42 	 {'glettust'}
1 	 S	 hrjóta	 1 	 {'hraut'}
1 	 2	 mata	 1 	 {'matist'}
1 	 2	 kveina	 42 	 {'(vbdi kveinaði'}
1 	 S	 beða	 42 	 {'bað'}
1 	 S	 fenga	 42 	 {'fengu'}
1 	 1	 þverneita	 42 	 {'þverneitti'}
1 	 1	 rúma	 1 	 {'rýmdist'}
1 	 S	 síga	 2 	 {'seig'}
1 	 2	 bruna	 1 	 {'brunuðu'}
1 	 1	 slæma	 32 	 {'slæmdi'}
1 	 2	 óa	 1 	 {'óaðist'}
1 	 2	 vísa	 2 	 {'vísaði'}
1 	 1	 þreyta	 432 	 {'þreyttu'}
1 	 1	 streija	 4j2 	 {'streitist'}
1 	 1	 rækta	 32 	 {'rækti'}
1 	 2	 vá	 0 	 {'vá'}
1 	 2	 flotna	 1 	 {'flotnuðu'}
1 	 1	 náða	 1 	 {'náðir'}
1 	 1	 dylja	 4j2 	 {'duldu'}
1 	 1	 svefja	 4j2 	 {'svöfðust'}
1 	 1	 styrkja	 4j2 	 {'styrktu'}
1 	 2	 reikna	 42 	 {'reiknaði'}
1 	 1	 glíkja	 j2 	 {'glíkti'}
1 	 1	 frelsa	 42 	 {'frelsti'}
1 	 S	 fóthöggva	 1 	 {'fóthjuggu'}
1 	 1	 sómda	 1 	 {'sómdi'}
1 	 1	 raufa	 1 	 {'raufst'}
1 	 2	 roðna	 1 	 {'roðnaði'}
1 	 2	 skakka	 1 	 {'skakkaði'}
1 	 1	 lysa	 42 	 {'lysti'}
1 	 1	 hressa	 42 	 {'hresstist'}
1 	 1	 fletja	 4j2 	 {'flettu'}
1 	 2	 morkna	 1 	 {'morknaði'}
1 	 1	 meina	 42 	 {'meinst'}
1 	 2	 hungra	 1 	 {'hungraði'}
1 	 1	 meiða	 42 	 {'meiddist'}
1 	 2	 ákafa	 1 	 {'áköfuðust'}
1 	 2	 andsvara	 1 	 {'andsvöruðu'}
1 	 2	 rakna	 1 	 {'raknaði'}
1 	 2	 samsinna	 412 	 {'samsinnuðu'}
1 	 1	 erfa	 42 	 {'erfði'}
1 	 1	 afklæða	 132 	 {'afklæddist'}
1 	 1	 blekkja	 4j2 	 {'blekkti'}
1 	 2	 flögra	 1 	 {'flögraði'}
1 	 2	 daga	 1 	 {'dagaði'}
1 	 1	 þekja	 4j2 	 {'þöktu'}
1 	 2	 skylda	 42 	 {'skylduðu'}
1 	 S	 serða	 42 	 {'sarð'}
1 	 1	 fáta	 1 	 {'fátu'}
1 	 2	 skamma	 1 	 {'skammaðist'}
1 	 1	 byrsta	 42 	 {'byrsti'}
1 	 2	 mikla	 42 	 {'miklaði'}
1 	 2	 veðja	 4j2 	 {'veðjuðu'}
1 	 S	 frjósa	 1 	 {'fraus'}
1 	 1	 hegna	 42 	 {'hegndu'}
1 	 1	 drekkja	 4j2 	 {'drekkti'}
1 	 S	 verða	 42 	 {'urðu'}
1 	 2	 orka	 1 	 {'orkaðist'}
1 	 1	 víða	 2 	 {'víddi'}
1 	 1	 fyrmunda	 412 	 {'fyrmundi'}
1 	 1	 þyrma	 42 	 {'þyrmdi'}
1 	 1	 pynda	 42 	 {'pyndu'}
1 	 S	 kala	 1 	 {'kali'}
1 	 2	 öfla	 1 	 {'öfluðu'}
1 	 1	 drýga	 2 	 {'drýgði'}
1 	 S	 snera	 42 	 {'sneru'}
1 	 S	 hljóta	 1 	 {'hlót$'}
1 	 1	 smeygja	 43j2 	 {'smeygði'}
1 	 1	 kveikja	 4j2 	 {'kveiktist'}
1 	 1	 samneyta	 4132 	 {'samneyttu'}
1 	 1	 næra	 32 	 {'nærðist'}
1 	 2	 skeika	 42 	 {'skeikaði'}
1 	 2	 syfja	 4j2 	 {'syfjaði'}
1 	 1	 hvetja	 4j2 	 {'hvatti'}
1 	 2	 kristna	 42 	 {'kristnaði'}
1 	 1	 kretta	 42 	 {'kratt'}
1 	 2	 muðla	 1 	 {'muðlaði'}
1 	 S	 fæla	 32 	 {'fæli'}
1 	 1	 beidda	 42 	 {'beiddu'}
1 	 2	 fjara	 1 	 {'fjaraði'}
1 	 2	 miskunna	 412 	 {'miskunnaði'}
1 	 1	 sýkja	 j2 	 {'sýktist'}
1 	 1	 hrækja	 3j2 	 {'hrækti'}
1 	 2	 bila	 42 	 {'biluðu'}
1 	 2	 dysja	 4j2 	 {'dysjuðu'}
1 	 S	 svella	 42 	 {'svall'}
1 	 2	 höfga	 1 	 {'höfgaði'}
1 	 S	 stiga	 42 	 {'stigu'}
1 	 2	 tákna	 1 	 {'táknaði'}
1 	 1	 hneykja	 43j2 	 {'hneyktist'}
1 	 1	 flýta	 2 	 {'flýtta$'}
1 	 S	 skaka	 1 	 {'skók'}
1 	 S	 maða	 1 	 {'mað'}
1 	 S	 fjúka	 1 	 {'fauk'}
1 	 1	 synda	 42 	 {'synti'}
1 	 S	 knéfalla	 12 	 {'knéféllu'}
