lexsize	fname	genre	typecount	allcount	is_adult	is_nonacad	theta	prod
500	wlp_fic_2011_top500.txt	fic	119	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1994_top500.txt	mag	91	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1996_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2005_top500.txt	mag	93	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2010_top500.txt	mag	98	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2003_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2011_top500.txt	mag	100	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1997_top500.txt	mag	92	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2002_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1998_top500.txt	mag	96	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2007_top500.txt	mag	97	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1991_top500.txt	mag	90	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2000_top500.txt	mag	91	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1992_top500.txt	mag	95	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2008_top500.txt	mag	96	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2001_top500.txt	mag	93	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2006_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1995_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2004_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1999_top500.txt	mag	98	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1993_top500.txt	mag	94	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2009_top500.txt	mag	99	500	True	True	80.45559624700124	FALSE
500	wlp_mag_1990_top500.txt	mag	92	500	True	True	80.45559624700124	FALSE
500	wlp_mag_2012_top500.txt	mag	97	500	True	True	80.45559624700124	FALSE
500	wlp_news_2010_top500.txt	news	91	500	True	True	80.45559624700124	FALSE
500	wlp_news_1998_top500.txt	news	92	500	True	True	80.45559624700124	FALSE
500	wlp_news_2009_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_1999_top500.txt	news	91	500	True	True	80.45559624700124	FALSE
500	wlp_news_1993_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_1997_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_2008_top500.txt	news	91	500	True	True	80.45559624700124	FALSE
500	wlp_news_2011_top500.txt	news	89	500	True	True	80.45559624700124	FALSE
500	wlp_news_2000_top500.txt	news	91	500	True	True	80.45559624700124	FALSE
500	wlp_news_2012_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_2001_top500.txt	news	93	500	True	True	80.45559624700124	FALSE
500	wlp_news_2004_top500.txt	news	92	500	True	True	80.45559624700124	FALSE
500	wlp_news_1992_top500.txt	news	89	500	True	True	80.45559624700124	FALSE
500	wlp_news_2003_top500.txt	news	94	500	True	True	80.45559624700124	FALSE
500	wlp_news_2007_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_1996_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_1990_top500.txt	news	94	500	True	True	80.45559624700124	FALSE
500	wlp_news_2005_top500.txt	news	93	500	True	True	80.45559624700124	FALSE
500	wlp_news_1995_top500.txt	news	89	500	True	True	80.45559624700124	FALSE
500	wlp_news_2002_top500.txt	news	91	500	True	True	80.45559624700124	FALSE
500	wlp_news_2006_top500.txt	news	93	500	True	True	80.45559624700124	FALSE
500	wlp_news_1991_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_news_1994_top500.txt	news	90	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2009_top500.txt	spok	99	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2010_top500.txt	spok	96	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1990_top500.txt	spok	94	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2001_top500.txt	spok	97	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1996_top500.txt	spok	98	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1991_top500.txt	spok	91	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1994_top500.txt	spok	101	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2003_top500.txt	spok	96	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2011_top500.txt	spok	99	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2004_top500.txt	spok	98	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2005_top500.txt	spok	100	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1992_top500.txt	spok	99	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2002_top500.txt	spok	96	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2012_top500.txt	spok	97	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2007_top500.txt	spok	97	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2008_top500.txt	spok	102	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2006_top500.txt	spok	96	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1998_top500.txt	spok	98	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1993_top500.txt	spok	99	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1997_top500.txt	spok	100	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1999_top500.txt	spok	100	500	True	True	80.45559624700124	FALSE
500	wlp_spok_1995_top500.txt	spok	94	500	True	True	80.45559624700124	FALSE
500	wlp_spok_2000_top500.txt	spok	94	500	True	True	80.45559624700124	FALSE
500	wlp_cds_brent_top500.txt	cds	107	500	False	True	80.45559624700124	FALSE
500	wlp_cds_brown_top500.txt	cds	106	500	False	True	80.45559624700124	FALSE
500	wlp_cds_macwhinney_top500.txt	cds	107	500	False	True	80.45559624700124	FALSE
1042	wlp_acad_2011_top1042.txt	acad	118	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1998_top1042.txt	acad	116	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1994_top1042.txt	acad	106	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2003_top1042.txt	acad	112	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1993_top1042.txt	acad	110	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2002_top1042.txt	acad	111	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2006_top1042.txt	acad	112	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2009_top1042.txt	acad	119	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1990_top1042.txt	acad	110	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1996_top1042.txt	acad	111	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2007_top1042.txt	acad	120	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2001_top1042.txt	acad	110	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2010_top1042.txt	acad	118	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2000_top1042.txt	acad	111	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2008_top1042.txt	acad	114	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2012_top1042.txt	acad	108	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1991_top1042.txt	acad	110	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2004_top1042.txt	acad	116	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1995_top1042.txt	acad	113	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1999_top1042.txt	acad	111	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1997_top1042.txt	acad	110	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_2005_top1042.txt	acad	112	1042	True	False	149.95185087125444	TRUE
1042	wlp_acad_1992_top1042.txt	acad	108	1042	True	False	149.95185087125444	TRUE
1042	wlp_fic_2001_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1996_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1997_top1042.txt	fic	148	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2009_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2005_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1991_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2012_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2007_top1042.txt	fic	150	1042	True	True	149.95185087125444	FALSE
1042	wlp_fic_1995_top1042.txt	fic	148	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2002_top1042.txt	fic	149	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2003_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2006_top1042.txt	fic	149	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1998_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2004_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1999_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1992_top1042.txt	fic	153	1042	True	True	149.95185087125444	FALSE
1042	wlp_fic_1990_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1993_top1042.txt	fic	148	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2011_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2010_top1042.txt	fic	146	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_1994_top1042.txt	fic	149	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2000_top1042.txt	fic	147	1042	True	True	149.95185087125444	TRUE
1042	wlp_fic_2008_top1042.txt	fic	144	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1995_top1042.txt	mag	139	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2009_top1042.txt	mag	139	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1999_top1042.txt	mag	135	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2004_top1042.txt	mag	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2011_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2010_top1042.txt	mag	131	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1992_top1042.txt	mag	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1996_top1042.txt	mag	138	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1994_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1993_top1042.txt	mag	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2006_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2008_top1042.txt	mag	138	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1991_top1042.txt	mag	139	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2007_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2001_top1042.txt	mag	138	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2000_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2002_top1042.txt	mag	139	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1998_top1042.txt	mag	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2012_top1042.txt	mag	131	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2005_top1042.txt	mag	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_2003_top1042.txt	mag	139	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1990_top1042.txt	mag	140	1042	True	True	149.95185087125444	TRUE
1042	wlp_mag_1997_top1042.txt	mag	136	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1994_top1042.txt	news	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2009_top1042.txt	news	133	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2010_top1042.txt	news	133	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2002_top1042.txt	news	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1998_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2012_top1042.txt	news	132	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2001_top1042.txt	news	135	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1992_top1042.txt	news	138	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1991_top1042.txt	news	133	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2008_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1997_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2005_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2003_top1042.txt	news	133	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1995_top1042.txt	news	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2006_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1999_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2011_top1042.txt	news	135	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2004_top1042.txt	news	132	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2007_top1042.txt	news	134	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_2000_top1042.txt	news	137	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1996_top1042.txt	news	135	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1993_top1042.txt	news	135	1042	True	True	149.95185087125444	TRUE
1042	wlp_news_1990_top1042.txt	news	138	1042	True	True	149.95185087125444	TRUE
